ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL_BAD=1
41848,C,10,Carga,0,1,M,4,0,0,PA,abaetetuba,1,PA,ABAETETUBA,SAO LOURENCO,Y, ,1,1,N,1,261,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,76,684,684,0
41849,C,10,Web,0,1,M,2,0,0,SP,BIRIGUI,1,SP,ARACATUBA,PALMEIRAS,Y,16,1,16,N,1,1064,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,65,160,160,0
41850,C,10,Web,0,1,F,1,1,0,BA,RIBEIRA DO POMBAL,1,BA,RIBEIRA DO POMBAL,CENTRO,Y,86,1,33,N,1,350,0,0,0,0,0,0,0,0,35000,0,Y, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,32,484,484,0
41851,C,10,Web,0,1,F,1,0,0,PE,agua preta,1,PE,agua preta,centro,N, ,1,11,N,1,450,0,0,1,0,0,0,0,0,0,0,Y,PE,agua preta,centro,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,41,555,555,0
41852,C,10,Web,0,1,M,2,2,0,RS,ESTEIO,1,RS,ESTEIO,SANTO INACIO,Y,54,1,2,N,1,594,0,0,0,0,0,0,0,0,0,0,Y,RS,porto alegre,navegantes,Y,54,0,9,2,NULL,NULL,0,0,0,0,1,N,32,932,932,1
41853,C,15,Web,0,1,F,2,0,0,MS,COXIM,1,MS,ANASTACIO,JD CAMAPANARIO,Y,75,1,10,N,1,513,0,0,0,0,0,0,0,0,0,0,Y,MS,ANASTACIO,FRIGORIFICO,Y,75,0,NULL,2,NULL,NULL,0,0,0,0,1,N,39,792,792,1
41854,C,20,0,0,1,F,2,1,0, , ,0,PE,CORTES,CENTRO,Y,97,1,0,N,1,235,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,11,0,0,0,0,0,1,N,35,555,555,0
41855,C,5,Web,0,1,F,1,0,0,PA,belem,1,PA,BELEM,VAL DE CAES,Y,117,1,1,N,1,242,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,5,11,NULL,0,0,0,0,1,N,26,661,661,1
41856,C,10,0,0,1,F,4,0,0,SP,COTIA,1,SP,Itapevi,Jardim Ruth,Y,5,1,15,N,1,1400,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,1,0,0,0,0,0,0,1,N,64,668,668,0
41857,C,25,Web,0,1,F,2,1,0,PE,PESQUEIRA,1,PE,Jaboatao dos Guararapes,Socorro,Y,97,1,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,5,NULL,NULL,0,0,0,0,1,N,35,541,541,0
41858,C,15,Web,0,1,M,2,0,0,AM,IRACEMA,1,RO,PORTO VELHO/ RO,NOVA PORTO VELHO,N, ,0,5,N,1,730,730,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,65,789,789,0
41859,C,10,0,0,1,F,1,1,0, , ,0,PE,RECIFE,CAMPO GRANDE,Y,97,1,0,N,1,580,0,1,0,0,0,0,1,1,0,1,Y,PE,RECIFE,AGUA FRIA,Y,97,0,9,2,11,0,0,0,0,0,1,N,32,520,520,1
41860,C,20,0,0,1,F,1,0,0,RS,GRAVATAI,1,PR,PINHAIS,SOL NASCENTE,Y,40,1,15,N,1,564,0,0,1,0,0,0,0,0,0,0,Y,PR,CURITIBA PR,AGUA VERDE,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,18,833,833,1
41861,C,10,Web,0,1,F,3,0,0,SP,SAO PAULO,1,SP,SAO VIVENTE,VL VALENCA,Y,10,1,45,N,1,350,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,50,113,113,0
41862,C,20,0,0,1,F,1,0,0,PI,ESPERANTINA,1,MA,CAXIAS,SIRIEMA,Y,126,1,20,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,65,656,656,0
41863,C,10,Web,0,1,M,1,0,0,AM,FONTE BOA,1,AM,TEFE,SANTA LUZIA,Y,124,1,18,N,1,509,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,32,694,694,1
41864,C,10,Web,0,1,F,2,0,0,PE,OLINDA,1,PE,OLINDA,OURO PRETO,Y,97,1,36,N,1,2579.58,659.02,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,40,533,533,0
41865,C,20,Web,0,1,F,2,0,0,BA,Sao Felix,1,BA,SALVADOR,NOVO HORIZONTE,Y,81,1,11,N,1,800,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,47,412,412,1
41866,C,5,0,0,1,F,2,0,0,CE,SOBRAL,1,CE,SOBRAL,ALTO DA BRASILIA,Y,112,2,2,N,0,529,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,56,621,621,0
41867,C,25,0,0,1,M,1,0,0,AL,ALAGOANO,1,AL,FLEXEIRAS,CENTRO,Y,100,1,10,N,0,381,0,0,0,0,0,0,1,1,0,1,Y,AL,FLEXEIRAS,CENTRO,Y,100,0,9,5,0,0,0,0,0,0,1,N,26,579,579,1
41868,C,15,0,0,1,F,4,4,0,BA,itapetinga,1,BA,CAMACARI,GLEBA C,Y,81,1,1,N,1,996,0,0,1,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,54,428,428,0
41869,C,10,Web,0,1,M,6,1,0,PR,sao joao do ivai,1,SP,Hortolandia,Jardim amanda I,Y,18,1,4,N,1,563,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,18,131,131,0
41870,C,15,Web,0,1,F,3,2,0,RS,CANGUCU,1,RS,Pelotas,Fragata,Y,58,1,6,N,1,461,0,0,0,0,0,0,0,0,0,0,Y,RS,PELOTAS,DISTRITO INDUSTRIAL,Y,58,0,9,2,NULL,NULL,0,0,0,0,1,N,38,960,960,0
41871,C,15,0,0,1,F,2,0,0,CE,CRATO,1,CE,CRATO,LAMEIRO,Y,112,1,12,N,1,471,0,0,0,0,0,0,0,0,0,0,N,CE,CRATO,SEMINARIO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,35,631,631,0
41872,C,10,0,0,1,F,2,0,0,RJ,CABO FRIO,1,RJ,sao pedro da aldeia,campo redondo,Y,22,1,12,N,0,300,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,42,289,289,1
41873,C,10,Web,0,1,M,5,1,0,RS,PELOTAS,1,RS,PELOTAS,TRES VENDAS,Y,58,1,15,N,1,876,0,1,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,50,960,960,1
41874,C,10,0,0,1,F,2,1,0,ES,BOA ESPERANCA,1,RO,NOVA BRASILANDIA D OESTE,ZONA RURAL,Y,77,1,3,N,0,1081,0,0,0,0,0,0,1,1,0,1,Y,RO,NOVA BRASILANDIA DO OESTE,ZONA RURAL,N, ,0,9,2,0,0,0,0,0,0,1,N,42,789,789,0
41875,C,5,Web,0,1,F,2,0,0,RN,GOVERNADOR DIX SEPT ROSADO,1,RN,MOSSORO,SANTO ANTONIO,Y,105,1,2,N,1,250,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,26,596,596,0
41876,C,10,Web,0,1,F,1,0,0,BA,SALVADOR,1,BA,Salvador,Fazenda Grande do Retiro,Y,81,1,NULL,N,1,533,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,81,0,9,2,NULL,NULL,0,0,0,0,2,N,37,403,403,1
41877,C,10,Web,0,1,F,2,0,0,CE,MARACANAU,1,CE,MARACANAU,ANTONIO JUSTA,Y,107,1,2,N,1,380,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,NULL,NULL,NULL,0,0,0,0,1,N,21,619,619,0
41878,C,5,Web,0,1,M,1,0,0,PB,CANCIMBA DE DENTRO,1,PB,SOLANEA,CENTRO,Y,103,1,20,N,1,430.5,200,0,1,0,0,0,1,1,0,0,Y,PB,SOLANEA,CENTRO,N, ,0,12,2,NULL,NULL,0,0,0,0,2,N,43,582,582,0
41879,C,10,0,0,1,F,2,0,0,SP,SANTOS,1,SP,GUARUJA,PAI CARA / VICENTE DE CARVALHO,Y,10,1,0,N,0,700,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,5,0,0,0,0,0,0,1,N,54,114,114,0
41880,C,5,0,0,1,F,1,2,0,RS,IJUI,1,RS,PORTO ALEGRE,MARIO QUINTANA,Y,54,1,14,N,0,500,0,0,0,0,0,0,1,1,0,1,Y,RS,PORTO ALEGRE,BELA VISTA,Y,54,0,9,2,0,0,0,0,0,0,1,N,40,912,912,0
41881,C,15,0,0,1,F,1,0,0,RS,rio pardo,1,RS,porto alegre,protasio alves,Y,54,5,10,N,1,405,0,0,0,0,0,0,1,1,0,1,Y,RS,porto alegre,Cristo redentor,Y,54,0,9,2,0,0,0,0,0,0,1,N,27,912,912,0
41882,C,10,Web,0,1,F,2,0,0,CE,FORTALEZA,1,CE,MARACANAU,NOVO MARACANAU,Y,107,1,NULL,N,1,500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,44,619,619,1
41883,C,10,Web,0,1,F,2,0,0,CE,AQUIRAZ,1,CE,Fortaleza,Barra do Ceara,N, ,1,23,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,64,603,603,0
41884,C,25,0,0,1,F,6,1,0,CE,AQUIRAZ,1,CE,EUZEBIO,OLHO DAGUA,Y,107,5,2,N,1,350,0,0,0,0,0,0,1,1,0,1,Y,CE,AQUIRAZ,MACHUCA,Y,107,0,9,2,0,0,0,0,0,0,1,N,21,617,617,1
41885,C,25,Web,0,1,M,2,0,0,RJ,DUQUE DE CAIXIAS,1,SP,SAO VICENTE,VILA MARGARIDA,Y,10,NULL,6,N,1,550,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,31,113,113,1
41886,C,10,Web,0,1,F,6,3,0,BA,INDIAROBA,1,BA,SALVADOR,TANCREDO NEVES,Y,81,1,2,N,1,600,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,7,N,45,412,412,1
41887,C,15,0,0,1,F,1,0,0,MG,BELO HORIZONTE,1,MG,Contagem,Novo Riacho,Y,29,1,24,N,0,473,0,0,0,0,0,0,1,1,0,1,Y,MG,Contagem,Novo Riacho,Y,29,0,9,2,0,0,0,0,0,0,1,N,24,322,322,0
41888,C,10,Web,0,1,F,2,0,0,MG,ituiutaba,1,MG,ituiutaba,residencial monte verde,Y,32,1,2,N,1,433,0,0,0,0,0,0,0,0,0,0,Y,MG,ituiutaba,zona rural,Y,32,0,9,2,NULL,NULL,0,0,0,0,1,N,25,383,383,0
41889,C,25,0,0,1,M,1,0,0,SP,PRESIDENTE PRUDENTE,1,MS,BATAGUASSU,SANTA MARIA,Y,75,2,1,N,0,600,0,0,0,0,0,0,1,1,0,1,Y,MS,BATAGUASSU,CENTRO,N, ,0,7,2,0,0,0,0,0,0,1,N,48,797,797,0
41890,C,10,Web,0,1,F,2,3,0,MA,BACABAL,1,GO,NOVO GAMA,VL DO PEDREGAL,N, ,1,14,N,1,750,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,Y,66,0,2,4,NULL,NULL,0,0,0,0,1,N,27,728,728,0
41891,C,10,Web,0,1,F,1,0,0,BA,MARAGOJIPE,1,BA,MARAGIJIPE,CENTRO,Y,86,NULL,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,NULL,NULL,NULL,0,0,0,0,1,N,45,444,444,0
41892,C,20,0,0,1,F,6,2,0,AC,CRUZEIRO DO SUL,1,AC,CRUZEIRO DO SUL,JOAO ALVES,Y,76,1,6,N,0,260,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,56,699,699,1
41893,C,20,Web,0,1,F,1,0,0,PE,Itaiba,1,SP,Guaruja,Jd Guaiuba,N, ,4,10,N,1,350,0,1,0,0,0,0,1,1,0,0,Y,SP,Guaruja,Jd Guaiuba,Y,10,0,9,2,NULL,NULL,0,0,0,0,2,N,26,114,114,0
41894,C,5,Web,0,1,F,2,0,0,ES,ARACUZ,1,ES,LINHARES,LINHARES V,Y,25,1,13,N,1,1500,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,50,299,299,0
41895,C,10,0,0,1,F,2,0,0,PI,TERESINA,1,SP,Sao Paulo,Vila Maria,Y,5,2,5,N,1,558,300,0,0,0,0,0,0,0,0,1,Y,SP,Sao Paulo,Vila Maria,N, ,0,9,2,9,4,0,0,0,0,1,N,35,212,212,1
41896,C,25,Web,0,1,M,5,0,0,AL,penedo,1,AL,penedo,santa luzia,Y,100,1,10,N,1,10000,0,0,0,0,0,0,0,0,0,0,Y,AL,penedo,centro,Y,100,0,8,3,NULL,NULL,0,0,0,0,1,N,63,572,572,0
41897,C,10,0,0,1,M,2,0,0,SP,itai,1,SP,itai,sao salvador,N, ,0,0,N,0,433,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,45,187,187,0
41898,C,15,0,0,1,F,1,0,0, , ,0,PB,ALAGOA NOVA,CENTRO,Y,103,1,0,N,1,646,0,1,1,0,0,0,0,0,0,0,Y, ,ALAGOA NOVA,CENTRO,N, ,0,11,2,11,0,0,0,0,0,1,N,45,581,581,0
41899,C,10,Web,0,1,M,6,2,0,RN,PEDRO VELHO,1,SP,Itapevi,Jardim Santa Rita,Y,5,1,18,N,1,581,0,0,1,0,0,0,0,0,0,0,Y,SP,ITAIM BIBI, ,Y,5,0,9,2,NULL,NULL,0,0,0,0,1,N,38,666,666,0
41900,C,15,0,0,1,M,1,0,0,RS,POA,1,RR,ALVORADA,CAMPOS VERDES,Y,54,1,24,N,1,558,0,0,0,0,0,0,1,1,0,1,Y,RS,Porto Alegre,Jardim Floresta,Y,54,0,9,2,0,0,0,0,0,0,1,N,25,948,948,0
41901,C,10,0,0,1,M,2,4,0,RS,PELOTAS,1,RS,PELOTAS,AREAL,Y,58,1,6,N,0,408,0,0,0,0,0,0,1,1,0,1,Y,RS,Pelotas,Centro,Y,58,0,9,2,0,0,0,0,0,0,1,N,36,960,960,0
41902,C,10,0,0,1,F,2,4,0,PR,CURITIBA,1,PR,FAZENDA RIO GRANDE,GRALHA AZUL,Y,40,1,5,N,1,1050,0,0,0,0,0,0,1,1,0,1,Y,PR,CURITIBA,JD PARANAENSE,Y,40,0,9,2,0,0,0,0,0,0,1,N,28,838,838,1
41903,C,15,Web,0,1,M,2,1,0,RJ,rio de janeiro,1,RJ,Duque de Caxias,Vila Leopoldina,Y,20,1,5,N,1,350,0,1,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,31,250,250,0
41904,C,20,Web,0,1,F,2,0,0,BA,DARIO MEIRA,1,BA,DARIO MEIRA,CENTRO,N, ,NULL,NULL,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,41,455,455,0
41905,C,10,Web,0,1,F,5,0,0,SP,GUARULHOS,1,SP,Guarulhos,Jardim Ponte alta I,Y,5,1,20,N,1,1733,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,1,NULL,NULL,0,0,0,0,1,N,53,717,717,0
41906,C,15,Web,0,1,F,1,2,0,SP,FLORESTA AZUL BA,1,SP,SANTOS,MORRO NOVA CINTRA,Y,10,1,4,N,1,2500,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,2,N,29,110,110,0
41907,C,10,Carga,0,1,M,1,0,0,MG,PRATA,1,MG,PRATA,MUTIRAO,Y,32,1,20,N,1,378,0,1,0,0,0,0,0,0,0,0,N,MG,PRATA, ,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,34,381,381,0
41908,C,20,Web,0,1,M,2,0,0,RS,URUGUAIANA,1,RS,Porto Alegre,Jardim Carvalho,N, ,1,3,N,1,636,0,0,0,0,0,0,0,0,25000,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,58,914,914,0
41909,C,5,0,0,1,M,2,0,0,PB,ITABAIANA,1,PB,CAMPINA GRANDE,SANTA ROSA,N, ,1,20,N,0,425,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,74,581,581,0
41910,C,25,Web,0,1,F,4,0,0,SP,RINOPOLIS,1,SP,JABOTICABAL,RESIDENCIAL,Y,14,1,7,N,1,490,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,2,N,59,148,148,0
41911,C,25,Web,0,1,M,2,3,0,ES,Izna,1,SP,Franca,Jd Aeroporto III,Y,14,1,3,N,1,300,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,4,NULL,NULL,0,0,0,0,1,N,40,144,144,0
41912,C,10,Web,0,1,F,4,2,0,BA,cachoeira,1,BA,Cachoeira,Centro,Y,86,1,6,N,1,635,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,72,443,443,0
41913,C,25,Web,0,1,M,2,0,0,AL,MACEIO,1,AL,MACEIO,PONTA GROSSA,Y,100,1,11,N,1,4431,1220,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,59,570,570,0
41914,C,5,Web,0,1,F,2,0,0,BA,MUNDO NOVO,1,BA,MIGUEL CALMON,CENTRO,Y,85,2,1,N,1,883.99,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,55,447,447,0
41915,C,25,0,0,1,M,2,0,0,MA,CODS,1,PA,DOM ELIZEU,IPIRANGA,Y,126,1,11,N,0,490,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,2,0,0,0,0,0,0,1,N,49,686,686,0
41916,C,20,Carga,0,1,M,1,0,0,PA,itaituba,1,PA,ITAITUBA,AEROPORTO VELHO,N, ,5,1,N,1,471,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,11,2,11,NULL,0,0,0,0,1,N,22,681,681,1
41917,C,10,0,0,1,M,2,0,0,RN,MOSSORO,1,RN,MOSSORO,BOM JARDIM,Y,105,1,10,N,1,5220,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,11,5,11,0,0,0,0,0,1,N,58,596,596,1
41918,C,10,0,0,1,M,3,2,0,CE,ITAICABA,1,AP,Macapa,CONGOS,Y,123,1,1,N,1,1924,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,39,689,689,0
41919,C,10,0,0,1,F,4,0,0,SC,CAMPO ERE,1,PR,Toledo,Jardim Paulista,Y,46,1,26,N,0,351,150,0,0,0,0,0,1,1,18000,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,64,859,859,0
41920,C,10,Web,0,1,M,1,4,0,PA,PORTEL,1,AP,MACAPA,PARQUE DOS BURITES,Y,123,1,1,N,1,412,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,2,NULL,NULL,0,0,0,0,1,N,36,689,689,0
41921,C,15,Web,0,1,F,6,1,0,MG,UNAI,1,MG,CABECEIRA GRANDE,CENTRO,Y,39,1,3,N,1,2561.83,0,0,0,0,0,0,0,0,0,0,Y,MG,CABECEIRA GRANDE,CENTRO,Y,39,0,9,2,NULL,NULL,0,0,0,0,1,N,27,386,386,0
41922,C,10,Web,0,1,F,1,0,0,BA,Muritiba,1,BA,Salvador,Tancredo Neves,Y,81,1,30,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,70,412,412,0
41923,C,10,0,0,1,F,2,0,0,CE,FORTALEZA,1,CE,FORTALEZA,COLONIA,Y,107,1,0,N,0,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,76,600,600,0
41924,C,5,Web,0,1,F,2,0,0,CE,BATURITE,1,CE,MARACANAU,CONJUNTO INDUSTRIAL,N, ,1,8,N,1,1400,0,1,1,0,0,0,1,1,0,0,Y,CE,PACATUBA,VELHO TIMBO,Y,107,0,9,2,9,4,0,0,0,0,1,N,43,619,619,0
41925,C,10,Web,0,1,M,2,2,0,RS,PORTO ALEGRE,1,RS,Viamao,Taruma,Y,54,1,9,N,1,586,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,33,944,944,0
41926,C,5,Web,0,1,F,1,1,0,AC,CRUZEIRO DO SUL,1,AC,RODRIGUES ALVES,CENTRO,Y,76,1,18,N,1,858,0,0,0,0,0,0,0,0,0,0,Y,AC,RODRIGUES ALVES,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,47,699,699,0
41927,C,20,0,0,1,F,4,0,0,CE,ACARAZ,1,CE,Fortaleza,Passare,Y,107,1,0,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,77,608,608,0
41928,C,25,Web,0,1,F,2,0,0,SP,SAO PAULO,1,ES,IRUPI,CENTRO,Y,27,2,NULL,N,1,1084.52,0,0,0,0,0,0,0,0,0,0,Y,ES,IRUPI,CENTRO,Y,27,0,9,2,NULL,NULL,0,0,0,0,2,N,34,293,293,0
41929,C,10,Web,0,1,F,2,0,0,PE,JABOATAO,1,PE,Jaboatao dos Guararapes,Prazeres,Y,97,1,3,N,1,830,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,24,543,543,0
41930,C,5,0,0,1,F,4,0,0,PE,VITORIA DE SANTO ANTAO,1,SP,Barueri,Parque dos Camargos,Y,5,1,1,N,0,902,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,38,643,643,0
41931,C,25,Carga,0,1,F,1,0,0,MA,xx,1,SP,SAO PAULO,VL MARIA ALTA,Y,5,2,1,N,1,675,0,0,0,0,0,0,0,0,0,0,Y,SP,SAO PAULO,VL MARIA ALTA,Y,5,0,11,2,11,NULL,0,0,0,0,1,N,56,212,212,0
41932,C,15,0,0,1,F,2,0,0,PE,LAJEDO,1,PE,GARANHUNS,MAGANO,Y,111,1,10,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,28,552,552,0
41933,C,10,Web,0,1,F,2,0,0,MG,ituiutaba,1,MG,ITUIUTABA,CENTRO,Y,32,2,1,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,65,383,383,0
41934,C,25,Web,0,1,F,1,1,0,BA,IRECE,1,BA,SALVADOR,PLATAFORMA,Y,81,1,2,N,1,250,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,5,NULL,NULL,0,0,0,0,1,N,30,407,407,1
41935,C,10,Web,0,1,M,2,1,0,SP,MAUA,1,SP,Ribeirao Pires,Jardim Boa Vista Santa Luzia,Y,5,1,2,N,1,1670,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,37,943,943,1
41936,C,10,0,0,1,F,3,0,0,MG,VARGINHA,1,MG,VARGINHA,CENTENARIO,Y,33,1,5,N,0,500,0,0,0,0,0,0,1,1,0,1,Y,MG,VARGINHA,CENTRO,Y,33,0,9,5,0,0,0,0,0,0,1,N,36,370,370,0
41937,C,25,Web,0,1,F,2,1,0,SP,CAMPINAS,1,SP,Hortolandia,Jardim amanda II,Y,18,1,NULL,N,1,665,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,45,131,131,0
41938,C,25,0,0,1,M,1,0,0,SP,SCO PAULO,1,SP,Praia Grande,Balneario Florida,Y,10,1,1,N,1,800,0,0,0,0,0,0,1,1,0,0,Y,SP,Sao Paulo,Vila Esperanca,Y,5,0,10,2,NULL,NULL,0,0,0,0,1,N,51,117,117,1
41939,C,5,0,0,1,F,6,1,0,BA,IBIQUERA,1,BA,Salvador,Sussuarana,Y,81,1,10,N,1,600,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,42,412,412,1
